WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2018-10-20,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,24807.0,Demonstrations,1316,3.9327,108.1946
2018-11-24,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,240.0,Demonstrations,1316,3.9327,108.1946
2018-12-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,240.0,Demonstrations,1316,3.9327,108.1946
2019-03-02,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-04-27,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-07-06,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2338.0,Demonstrations,1316,3.9327,108.1946
2019-08-03,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-08-10,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2338.0,Demonstrations,1316,3.9327,108.1946
2019-08-24,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-09-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-09-21,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25045.0,Demonstrations,1316,3.9327,108.1946
2019-09-28,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,27383.0,Demonstrations,1316,3.9327,108.1946
2019-10-19,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,26307.0,Demonstrations,1316,3.9327,108.1946
2019-10-26,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,26307.0,Demonstrations,1316,3.9327,108.1946
2019-11-02,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2338.0,Demonstrations,1316,3.9327,108.1946
2019-11-16,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2338.0,Demonstrations,1316,3.9327,108.1946
2020-02-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,32811.0,Demonstrations,1316,3.9327,108.1946
2020-02-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2020-02-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2020-08-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25263.0,Demonstrations,1316,3.9327,108.1946
2020-08-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,99.0,Demonstrations,1316,3.9327,108.1946
2020-09-19,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2020-10-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2020-10-24,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25263.0,Demonstrations,1316,3.9327,108.1946
2020-10-31,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2020-11-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,245.0,Demonstrations,1316,3.9327,108.1946
2021-01-30,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25445.0,Demonstrations,1316,3.9327,108.1946
2021-03-06,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-05-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-07-10,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2394.0,Demonstrations,1316,3.9327,108.1946
2021-07-24,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-08-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-09-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-09-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25445.0,Demonstrations,1316,3.9327,108.1946
2021-10-09,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-11-06,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-11-13,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25445.0,Demonstrations,1316,3.9327,108.1946
2021-11-20,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,27822.0,Demonstrations,1316,3.9327,108.1946
2021-11-27,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-12-04,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,7,0,4848.0,Demonstrations,1316,3.9327,108.1946
2021-12-11,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,27822.0,Demonstrations,1316,3.9327,108.1946
2021-12-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2377.0,Demonstrations,1316,3.9327,108.1946
2021-12-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2022-01-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-01-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-01-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-01-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-02-05,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,5732.0,Demonstrations,1316,3.9327,108.1946
2022-02-12,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-03-05,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-03-12,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-03-19,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-03-26,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-04-09,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-05-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-05-14,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-05-21,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-06-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,27982.0,Demonstrations,1316,3.9327,108.1946
2022-07-16,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,27982.0,Demonstrations,1316,3.9327,108.1946
2022-08-13,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,408.0,Demonstrations,1316,3.9327,108.1946
2022-08-27,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-09-03,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,27982.0,Demonstrations,1316,3.9327,108.1946
2022-09-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,28231.0,Demonstrations,1316,3.9327,108.1946
2022-10-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-10-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-10-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2022-10-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-10-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-11-05,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-11-12,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-11-26,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-12-03,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,25589.0,Demonstrations,1316,3.9327,108.1946
2023-01-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-02-04,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-02-11,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,16671.0,Demonstrations,1316,3.9327,108.1946
2023-02-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-02-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-03-11,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,9885.0,Demonstrations,1316,3.9327,108.1946
2023-04-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-04-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-05-27,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,3696.0,Demonstrations,1316,3.9327,108.1946
2023-06-03,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,6301.0,Demonstrations,1316,3.9327,108.1946
2023-06-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-06-24,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-07-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-07-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,805.0,Demonstrations,1316,3.9327,108.1946
2023-07-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-08-05,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2431.0,Demonstrations,1316,3.9327,108.1946
2023-08-19,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,28212.0,Demonstrations,1316,3.9327,108.1946
2023-09-02,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-09-09,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,55376.0,Demonstrations,1316,3.9327,108.1946
2023-09-16,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-09-23,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-09-30,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,5,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-10-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-10-28,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-11-11,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-11-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,28230.0,Demonstrations,1316,3.9327,108.1946
2023-11-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-12-02,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,6301.0,Demonstrations,1316,3.9327,108.1946
2024-04-13,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,,Demonstrations,1316,3.9327,108.1946
2024-04-27,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-05-04,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-05-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-05-25,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,28428.0,Demonstrations,1316,3.9327,108.1946
2024-06-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-06-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-07-06,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-07-20,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,820.0,Demonstrations,1316,3.9327,108.1946
2024-08-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,28428.0,Demonstrations,1316,3.9327,108.1946
2024-08-31,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-09-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-09-14,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2802.0,Demonstrations,1316,3.9327,108.1946
2024-09-21,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-09-28,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-10-26,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-11-09,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-11-30,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-12-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-12-14,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,28428.0,Demonstrations,1316,3.9327,108.1946
2024-12-21,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2433.0,Demonstrations,1316,3.9327,108.1946
2024-12-28,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,1461.0,Demonstrations,1316,3.9327,108.1946
2025-01-04,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,3437.0,Demonstrations,1316,3.9327,108.1946
2025-01-11,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-01-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,29622.0,Demonstrations,1316,3.9327,108.1946
2025-02-01,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-02-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,26185.0,Demonstrations,1316,3.9327,108.1946
2025-02-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-03-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,8904.0,Demonstrations,1316,3.9327,108.1946
2025-03-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,12341.0,Demonstrations,1316,3.9327,108.1946
2025-03-22,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,28638.0,Demonstrations,1316,3.9327,108.1946
2025-03-29,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-04-05,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,26185.0,Demonstrations,1316,3.9327,108.1946
2025-04-19,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-05-10,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,28638.0,Demonstrations,1316,3.9327,108.1946
2025-05-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,4,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-08-02,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2476.0,Demonstrations,1316,3.9327,108.1946
2025-08-23,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-08-30,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,11357.0,Demonstrations,1316,3.9327,108.1946
2025-09-06,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-09-13,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-09-20,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-10-18,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-11-08,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2025-11-15,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,,Demonstrations,1316,3.9327,108.1946
2025-12-13,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2026-01-10,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,3,0,3310.0,Demonstrations,1316,3.9327,108.1946
2026-01-17,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,2472.0,Demonstrations,1316,3.9327,108.1946
2026-02-07,Southeast Asia,Indonesia,Riau Islands,Protests,Peaceful protest,2,0,,Demonstrations,1316,3.9327,108.1946
2015-10-10,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2242.0,Demonstrations,1316,3.9327,108.1946
2018-03-10,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2317.0,Demonstrations,1316,3.9327,108.1946
2019-11-02,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2338.0,Demonstrations,1316,3.9327,108.1946
2020-10-03,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,25263.0,Demonstrations,1316,3.9327,108.1946
2020-10-10,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,25263.0,Demonstrations,1316,3.9327,108.1946
2020-12-26,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2359.0,Demonstrations,1316,3.9327,108.1946
2021-06-26,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2377.0,Demonstrations,1316,3.9327,108.1946
2022-02-12,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2022-08-27,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2393.0,Demonstrations,1316,3.9327,108.1946
2023-03-18,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-09-02,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2023-09-09,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2413.0,Demonstrations,1316,3.9327,108.1946
2024-10-26,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2433.0,Demonstrations,1316,3.9327,108.1946
2025-04-19,Southeast Asia,Indonesia,Riau Islands,Protests,Protest with intervention,1,0,2453.0,Demonstrations,1316,3.9327,108.1946
2019-07-20,Southeast Asia,Indonesia,Riau Islands,Riots,Mob violence,1,0,10389.0,Political violence,1316,3.9327,108.1946
2020-04-18,Southeast Asia,Indonesia,Riau Islands,Riots,Mob violence,1,0,1651.0,Political violence,1316,3.9327,108.1946
2020-08-22,Southeast Asia,Indonesia,Riau Islands,Riots,Mob violence,1,0,10490.0,Political violence,1316,3.9327,108.1946
